id_prestamo;fecha_prestamo;fecha_vencimiento;fecha_devolucion;id_usuario;tipo_usuario;nombre_usuario;id_libro;isbn;titulo_libro;autor;categoria;sede_biblioteca;estado_prestamo;multa_crc;canal_prestamo;id_bibliotecario;renovaciones;observaciones;cantidad_por_id
PRE0043264;2023-05-27;2023-06-10;2023-06-17;USR004525;Estudiante  ;David Gómez Salazar        ;LB00053;6488771906594;Aprendizaje Automático Vol. 4          ;D. Fernández   ;Ingeniería;Humanidades      ;Devuelto    ;1750    ;Mostrador   ;BIB0040;1              ;Entrega con atraso             ;2
PRE0043264;2025-03-08;2025-04-05;          ;USR003878;Estudiante  ;Andrea Torres Gómez        ;LB00371;8078235784521;Gestión de Bases de Datos Vol. 2       ;C. Inmon        ;Medicina   ;Ingenierías     ;Atrasado    ;86000   ;En línea   ;BIB0020;0              ;Renovado una vez               ;2
PRE0043269;2024-11-07;2024-11-21;          ;USR003997;Estudiante  ;Camila Aguilar Quesada      ;LB00081;0494519832731;  Ciencia de Datos Aplicada Vol. 3      ;NULL            ;Ingeniería;Ciencias Sociales;En préstamo;0       ;App móvil  ;BIB0040;2              ;Renovado una vez               ;2
PRE0043269;2024-11-09;2024-12-07;          ;USR004125;Estudiante  ;Natalia Campos Navarro      ;LB00637;3761820916601;Historia de Costa Rica Vol. 2           ;C. Inmon        ;Arte       ;Ciencias Sociales;En préstamo;0       ;App móvil  ;BIB0034;0              ;                               ;2
PRE0043557;2024-10-28;2024-11-04;2024-11-07;USR001635;Estudiante  ;Paola Salazar Jiménez      ;LB00446;1256638361517;Economía Digital Vol. 2                ;L. Mora         ;Derecho    ;Central          ;Devuelto    ;750     ;En línea   ;BIB0031;3              ;                               ;2
PRE0043557;2026-02-28;2026-03-21;2026-03-24;USR004324;Estudiante  ;Mariana Alvarado Alvarado   ;LB00501;7119918081213;Economía Digital Vol. 1                ;M. Ross         ;Medicina   ;Ciencias Sociales;Devuelto    ;750     ;App móvil  ;BIB0023;3              ;Préstamo interbibliotecario   ;2
PRE0043584;2024-03-03;2024-03-17;2024-03-26;USR003097;Estudiante  ;Diego Ramírez Chaves       ;LB00584;0937710040901;Aprendizaje Automático Vol. 3          ;C. Inmon        ;Educación ;Ciencias Sociales;Devuelto    ;2250    ;En línea   ;BIB0023;1              ;Usuario reporta portada dañada;2
PRE0043584;2025-03-21;2025-03-28;2025-03-30;USR000062;Estudiante  ;Mariana Castro Araya        ;LB00592;9319525690409;Aprendizaje Automático Vol. 1          ;C. Vargas       ;Ingeniería;Humanidades      ;Devuelto    ;500     ;En línea   ;BIB0020;0              ;Préstamo interbibliotecario   ;2
PRE0043662;2024-12-24;2025-01-21;2025-01-30;USR004058;Docente     ;Manuel Vargas Castro        ;LB00277;5368222394312;Gobernanza de Datos Vol. 1              ;D. Fernández   ;Tecnología;Ingenierías     ;Devuelto    ;2250    ;Mostrador   ;BIB0030;0              ;                               ;2
PRE0043662;2025-09-29;2025-10-27;          ;USR004718;Docente     ;Javier Quesada Solano       ;LB00519;2241246209520;Aprendizaje Automático Vol. 1          ;S. Gómez       ;Matemática;Ciencias Sociales;Atrasado    ;34750   ;Autoservicio;BIB0005;0              ;Renovado una vez               ;2
PRE0043696;2023-05-16;2023-06-13;2023-06-21;USR002512;Docente     ;Andrés Solano Navarro      ;LB00042;2849877694531;Modelado Dimensional Vol. 4             ;L. Rodríguez   ;Arte       ;Humanidades      ;Devuelto    ;2000    ;Mostrador   ;BIB0023;0              ;Préstamo interbibliotecario   ;2
PRE0043696;2023-12-16;2023-12-30;2023-12-13;USR001255;Estudiante  ;Sofía Campos Blanco        ;LB00686;4611729596390;Gestión de Bases de Datos Vol. 4       ;S. Atre         ;Literatura ;??               ;Devuelto    ;0       ;Autoservicio;BIB0039;1              ;                               ;2
PRE0043700;2024-02-27;2024-03-19;2024-03-18;USR003137;Docente     ;Mariana Cordero Chaves      ;LB00019;5346247510799;Algoritmos y Estructuras Vol. 3         ;M. Sánchez     ;Tecnología;Humanidades      ;Devuelto    ;0       ;Mostrador   ;BIB0006;0              ;                               ;2
PRE0043700;2025-06-29;2025-07-27;2025-07-26;USR002936;Estudiante  ;Manuel Sánchez Rodríguez  ;LB00395;4544149673938;Aprendizaje Automático Vol. 3          ;J. Ramírez     ;Sociología;Occidente        ;Devuelto    ;0       ;Mostrador   ;BIB0023;1              ;Renovado una vez               ;2
PRE0043707;2023-03-19;2023-04-16;2023-04-26;USR001950;Estudiante  ;Manuel Castro Blanco        ;LB00583;0234679121416;Administración de Proyectos Vol. 2     ;S. Gómez       ;Tecnología;Humanidades      ;Devuelto    ;2500    ;Mostrador   ;BIB0040;1              ;                               ;2
PRE0043707;2025-06-24;2025-07-01;          ;USR004544;Externo     ;José Sánchez Sánchez     ;LB00627;5598953439611;Ética y Tecnología Vol. 1             ;L. Rodríguez   ;Educación ;Ingenierías     ;En préstamo;0       ;Autoservicio;BIB0017;3              ;                               ;2
PRE0043759;2023-12-07;2024-01-04;2024-01-02;USR000782;Estudiante  ;Paola Campos Rodríguez     ;LB00358;5186892686025;Historia de Costa Rica Vol. 1           ;L. Mora         ;Derecho    ;Atlántico       ;Devuelto    ;0       ;Mostrador   ;BIB0022;1              ;                               ;2
PRE0043759;2025-09-10;2025-09-24;2025-09-22;USR002187;Externo     ;Julio Aguilar Solano        ;LB00671;7157660538444;Redes y Telecomunicaciones Vol. 4       ;A. Pérez       ;Tecnología;Occidente        ;Devuelto    ;0       ;En línea   ;BIB0002;1              ;Préstamo interbibliotecario   ;2
PRE0043785;2023-06-12;2023-07-03;          ;USR002302;Funcionario ;Elena Herrera Cordero       ;LB00594;7294209548149;Fundamentos de Bibliotecología Vol. 3  ;J. Caserta      ;Medicina   ;Central          ;En préstamo;0       ;Autoservicio;BIB0026;1              ;Renovado una vez               ;2
PRE0043785;2025-01-29;2025-02-05;2025-02-12;USR003801;Investigador;Laura Sánchez Mora         ;LB00164;4661839826224;Teoría de la Información Vol. 3       ; E. Quesada     ;Literatura ;Central          ;Devuelto    ;1750    ;Autoservicio;BIB0012;0              ;Renovado una vez               ;2
PRE0043787;2025-08-05;2025-08-12;2025-08-20;USR003411;Estudiante  ;Andrés Solano Alvarado     ;LB00442;1322342321611;Programación en Python Vol. 3          ;R. Kimball      ;Ingeniería;Pacífico        ;Devuelto    ;2000    ;App móvil  ;BIB0004;0              ;Usuario reporta portada dañada;2
PRE0043787;2025-09-05;2025-10-03;2025-10-10;USR003453;Estudiante  ;Daniela Rojas Cordero       ;LB00025;0733754330365;Arquitectura de Datos Vol. 2            ;A. Pérez       ;Arte       ;Atlántico       ;Devuelto    ;1750    ;Mostrador   ;BIB0023;1              ;                               ;2
PRE0043789;2023-04-11;2023-05-02;2023-05-11;USR002944;Docente     ;Julio Aguilar Torres        ;LB00578;9236458750663;Ciencia de Datos Aplicada Vol. 1        ;A. Pérez       ;Arte       ;Ciencias Sociales;Devuelto    ;2250    ;En línea   ;BIB0035;0              ;Renovado una vez               ;2
PRE0043789;2024-11-16;2024-11-23;          ;USR002292;Estudiante  ;Andrés Torres Blanco       ;LB00088;6416052975161;Minería de Datos Vol. 4                ;E. Quesada      ;Ingeniería;Central          ;En préstamo;0       ;App móvil  ;BIB0022;0              ;Préstamo interbibliotecario   ;2
PRE0043798;2024-05-16;2024-05-23;          ;USR004649;Docente     ;Andrés Sánchez Araya      ;LB00727;6512418938984;Introducción a la Estadística Vol. 2  ;D. Fernández   ;Matemática;Central          ;En préstamo;0       ;En línea   ;BIB0012;1              ;Revisión pendiente            ;2
PRE0043798;2024-09-02;2024-09-30;2024-09-27;USR003834;Estudiante  ;Mariana Salazar Rodríguez  ;LB00004;1034131647525;Derecho de la Información Vol. 3       ;P. Ponniah      ;Ingeniería;Pacífico        ;Devuelto    ;0       ;Autoservicio;BIB0025;0              ;                               ;2
PRE0043821;2025-02-18;2025-02-25;2025-02-28;USR001071;Estudiante  ;Lucía Cordero Gómez       ;LB00343;5979270335211;Modelado Dimensional Vol. 1             ;D. Fernández   ;Ciencias   ;Ingenierías     ;Devuelto    ;750     ;En línea   ;BIB0024;0              ;                               ;2
PRE0043821;2025-03-26;2025-04-23;          ;USR000753;Externo     ;Rocío Chaves Vargas        ;LB00315;8114921643347;Redes y Telecomunicaciones Vol. 1       ;R. Kimball      ;Arte       ;Salud            ;Perdido     ;5000    ;App móvil  ;BIB0037;2              ;                               ;2
PRE0043921;2024-02-13;2024-03-12;          ;USR001457;Estudiante  ;Sofía Rojas Torres         ;LB00618;7024376545628;Algoritmos y Estructuras Vol. 2         ;J. Ramírez     ;Historia   ;Occidente        ;Devuelto    ;1500    ;En línea   ;BIB0001;0              ;                               ;3
PRE0043921;2024-05-01;2024-05-15;          ;USR001745;Estudiante  ; María Gómez Cordero      ;LB00125;0002578729825;Fundamentos de Bibliotecología Vol. 2  ;E. Quesada      ;Economía  ;Ingenierías     ;En préstamo;0       ;Autoservicio;BIB0026;0              ;Préstamo interbibliotecario   ;3
PRE0043921;2026-01-15;2026-02-05;          ;USR002579;Estudiante  ;Julio Rodríguez Quesada    ;LB00305;5957947284639;Teoría de la Información Vol. 1       ;M. Ross         ;MEDICINA   ;Central          ;Atrasado    ;9500    ;Autoservicio;BIB0021;1              ;                               ;3
PRE0044021;2025-02-20;2025-03-13;2025-03-11;USR003987;Estudiante  ;Luis Rojas Rojas            ;LB00170;5290965610143;Teoría de la Información Vol. 1       ;A. Pérez       ;Tecnología;Salud            ;Devuelto    ;0       ;Mostrador   ;BIB0018;1              ;                               ;2
PRE0044021;2025-10-02;2025-10-16;2025-10-15;USR004529;Estudiante  ; Sebastián Castro Rodrígue;LB00637;3761820916601;Historia de Costa Rica Vol. 2           ;C. Inmon        ;Arte       ;Atlántico       ;Devuelto    ;0       ;En línea   ;BIB0033;1              ;Entrega con atraso             ;2
PRE0044028;2023-07-15;2023-08-05;2023-08-16;USR001306;Estudiante  ;Paola Rodríguez Murillo    ;LB00556;3348170580256;Análisis Multivariado Vol. 1           ;E. Quesada      ;Matemática;Humanidades      ;Devuelto    ;2750    ;En línea   ;BIB0029;0              ;Entrega con atraso             ;2
PRE0044028;2026-02-15;2026-03-15;          ;USR001937;Estudiante  ;José Rojas Rodríguez      ;LB00711;6766708061294;Algoritmos y Estructuras Vol. 3         ;L. Mora         ;Educación ;Ciencias Sociales;Atrasado    ;0       ;En línea   ;BIB0029;2              ;                               ;2
PRE0044032;2024-05-09;2024-05-30;2024-05-28;USR003546;Estudiante  ;Paola Vargas Valverde       ;LB00223;0324171467741;Ética y Tecnología Vol. 4             ;P. Ponniah      ;Historia   ;Ciencias Sociales;Devuelto    ;0       ;Autoservicio;BIB0015;1              ;Usuario reporta portada dañada;2
PRE0044032;2025-12-23;2026-01-13;          ;USR002721;Estudiante  ;José Herrera Gómez        ;LB00438;5725204565044;Arquitectura de Datos Vol. 2            ;M. Ross         ;Ciencias   ;Central          ;Atrasado    ;15250   ;En línea   ;BIB0029;0              ;                               ;2
PRE0044084;2023-06-20;2023-06-27;2023-06-26;USR002180;Externo     ;Rocío Castro Salazar       ;LB00438;5725204565044;Arquitectura de Datos Vol. 2            ;M. Ross         ;Ciencias   ;Atlántico       ;Devuelto    ;-250    ;Mostrador   ;BIB0006;2              ;Usuario reporta portada dañada;2
PRE0044084;2025-01-07;2025-01-21;          ;USR004549;Docente     ;Carlos Mora Vega            ;LB00158;0217659180339;Gobernanza de Datos Vol. 4              ;S. Atre         ;Literatura ;Atlántico       ;En préstamo;0       ;App móvil  ;BIB0018;1              ;Usuario reporta portada dañada;2
PRE0044088;2024-04-30;2024-05-21;          ;USR003344;Estudiante  ;Laura Jiménez Navarro      ;LB00522;2496718325823;Redes y Telecomunicaciones Vol. 1       ;J. Caserta      ;Economía  ;Central          ;Atrasado    ;165750  ;App móvil  ;BIB0018;3              ;Renovado una vez               ;2
PRE0044088;2025-01-31;2025-02-14;          ;USR000773;Estudiante  ;Luis Solano Solano          ;LB00497;978-1-ABC    ;Introducción a la Estadística Vol. 2  ;D. Fernández   ;Ingeniería;Pacífico        ;En préstamo;0       ;Mostrador   ;BIB0036;1              ;Usuario reporta portada dañada;2
PRE0044123;2024-06-05;2024-06-26;2024-06-21;USR002035;Investigador;Ana Herrera Quesada         ;LB00001;4332181960013;Derecho de la Información Vol. 1       ;R. Kimball      ;Ingeniería;Humanidades      ;Devuelto    ;0       ;App móvil  ;BIB0040;0              ;                               ;2
PRE0044123;2025-09-20;2025-10-04;2025-10-15;USR002807;Estudiante  ;David Quesada Rodríguez    ;LB00711;978-1-ABC    ;Algoritmos y Estructuras Vol. 3         ;L. Mora         ;Educación ;Atlántico       ;Devuelto    ;2750    ;Autoservicio;BIB0040;1              ;                               ;2
PRE0044126;2023-09-18;2023-10-16;          ;USR004358;Estudiante  ;Camila Vega Vega            ;LB00737;4967066703362;Gobernanza de Datos Vol. 3              ;C. Inmon        ;Literatura ;Salud            ;Perdido     ;15000   ;En línea   ;BIB0015;1              ;Préstamo interbibliotecario   ;2
PRE0044126;2025-09-13;2025-10-11;2025-10-19;USR004905;Estudiante  ;Gabriela Salazar Salazar    ;LB00575;             ;Gobernanza de Datos Vol. 4              ;S. Gómez       ;Medicina   ;Ciencias Sociales;Devuelto    ;2000    ;Autoservicio;BIB0022;99             ;Préstamo interbibliotecario   ;2
PRE0044323;2023-12-20;2024-01-17;          ;USR000326;Docente     ;Miguel Gómez Mora          ;LB00542;3342342583230;análisis multivariado vol. 3           ;M. Ross         ;Literatura ;Humanidades      ;Perdido     ;15000   ;App móvil  ;BIB0008;1              ;Usuario reporta portada dañada;2
PRE0044323;2024-06-10;2024-06-24;2024-06-28;USR000027;Estudiante  ;Andrea Valverde Mora        ;LB00377;4773329456255;Historia de Costa Rica Vol. 4           ;A. Pérez       ;Medicina   ;Pacífico        ;Devuelto    ;1000    ;App móvil  ;BIB0035;3              ;Renovado una vez               ;2
PRE0044359;2023-06-01;2023-06-22;          ;USR001142;Docente     ;Paola Aguilar Alvarado      ;LB00164;4661839826224;Teoría de la Información Vol. 3       ;E. Quesada      ;Literatura ;Pacífico        ;En préstamo;0       ;En línea   ;BIB0011;1              ;Revisión pendiente            ;2
PRE0044359;2025-12-04;2025-12-11;2025-12-23;USR000876;Estudiante  ;Rocío Herrera Gómez       ;LB00536;0785931109193;Teoría de la Información Vol. 1       ;C. Vargas       ;Derecho    ;Atlántico       ;Devuelto    ;3000    ;App móvil  ;BIB0020;3              ;Usuario reporta portada dañada;2
PRE0044369;2024-04-10;2024-05-01;          ;USR004164;Estudiante  ;Manuel Chaves Valverde      ;LB00198;1380003075622;Programación en Python Vol. 3          ;A. Pérez       ;Sociología;Atlántico       ;Devuelto    ;170750  ;Autoservicio;BIB0015;2              ;                               ;2
PRE0044369;2024-12-02;2024-12-09;2024-12-06;USR001353;Estudiante  ;Carlos Sánchez Blanco      ;LB00440;8457652132833;Modelado Dimensional Vol. 2             ;R. Kimball      ;Ciencias   ;Ciencias Sociales;Devuelto    ;0       ;App móvil  ;BIB0007;0              ;Usuario reporta portada dañada;2
PRE0044378;2024-07-17;2024-07-24;2024-07-20;USR003373;Estudiante  ;Paula Calvo Sánchez        ;LB00181;7451713395962;Aprendizaje Automático Vol. 2          ;D. Fernández   ;Literatura ;Central          ;Devuelto    ;0       ;Autoservicio;BIB0002;1              ;                               ;2
PRE0044378;2024-08-07;2024-08-21;2024-08-22;USR002484;ESTUDIANTE  ;Ana Alvarado Jiménez       ;LB00486;4925158377674;Sistemas de Información Vol. 4         ;J. Ramírez     ;Ingeniería;Salud            ;Devuelto    ;250     ;Mostrador   ;BIB0011;2              ;Fila migrada manualmente       ;2
PRE0044400;2024-12-15;2025-01-05;          ;USR002102;Estudiante  ;Ana Campos Blanco           ;LB00533;1735058319971;Administración de Proyectos Vol. 3     ;M. Sánchez     ;Tecnología;Pacífico        ;Atrasado    ;108500  ;En línea   ;BIB0016;3              ;Revisión pendiente            ;2
PRE0044400;2025-03-26;2025-04-02;          ;USR004064;Estudiante  ;Daniela Araya Alvarado      ;LB00115;7866912517785;Historia de Costa Rica Vol. 3           ;E. Quesada      ;Ingeniería;Atlántico       ;En préstamo;0       ;App móvil  ;BIB0036;1              ;Renovado una vez               ;2
PRE0044484;2025-07-03;2025-07-24;          ;USR004221;Estudiante  ;Roberto Ramírez Blanco     ;LB00573;2321298338167;Visualización de Datos Vol. 1          ;P. Ponniah      ;Literatura ;Occidente        ;En préstamo;0       ;En línea   ;BIB0005;1              ;Revisión pendiente            ;2
PRE0044484;2025-11-03;2025-11-10;2025-11-07;USR003082;Estudiante  ;David Vargas Solano         ;LB00143;6567661825128;Sistemas de Información Vol. 4         ;S. Gómez       ;Ciencias   ;Atlántico       ;Devuelto    ;0       ;App móvil  ;BIB0003;2              ;                               ;2
